"survey_id","variable","is_test_item","is_context_only","status","n_options_en","n_options_fr_matched","missing_codes","source"
"ces_2021","cps21_groupdiscrim_4","False","False","complete","6","6","","qsf"
"ces_2021","cps21_groupdiscrim_5","False","False","complete","6","6","","qsf"
"ces_2021","cps21_groupdiscrim_6","False","False","complete","6","6","","qsf"
"ces_2021","cps21_groupdiscrim_7","False","False","complete","6","6","","qsf"
"ces_2021","cps21_groupdiscrim_8","False","False","complete","6","6","","qsf"
"ces_2021","cps21_covid_sat_1","False","False","complete","5","5","","qsf"
"ces_2021","cps21_covid_sat_2","False","False","complete","5","5","","qsf"
"ces_2021","cps21_covid_sat_3","False","False","complete","5","5","","qsf"
"ces_2021","cps21_vaccine_mandat_1","True","False","complete","5","5","","qsf"
"ces_2021","cps21_vaccine_mandat_2","False","False","complete","5","5","","qsf"
"ces_2021","cps21_vaccine_mandat_3","False","False","complete","5","5","","qsf"
"ces_2021","cps21_vaccine1","False","False","complete","4","4","","qsf"
"ces_2021","cps21_vaccine2","False","False","complete","3","3","","qsf"
"ces_2021","cps21_vaccine3","False","False","complete","6","6","","qsf"
"ces_2021","cps21_fed_id","False","False","complete","8","8","","qsf"
"ces_2021","cps21_prov_id","False","False","wording_only","16","15","9","qsf"
"ces_2021","cps21_spoil","False","True","complete","3","3","","qsf"
"ces_2021","cps21_turnout_2019","False","True","complete","4","4","","qsf"
"ces_2021","cps21_vote_2019","False","False","complete","7","7","","qsf"
"ces_2021","cps21_debate_fr","False","True","complete","3","3","","qsf"
"ces_2021","cps21_debate_fr2","False","True","complete","3","3","","qsf"
"ces_2021","cps21_debate_en","False","True","complete","3","3","","qsf"
"ces_2021","cps21_residential_2a","False","False","complete","5","5","","qsf"
"ces_2021","cps21_residential_2b","False","False","complete","5","5","","qsf"
"ces_2021","cps21_residential_2c","False","False","complete","5","5","","qsf"
"ces_2021","cps21_residential_2d","False","False","complete","5","5","","qsf"
"ces_2021","cps21_rel_imp","False","False","complete","5","5","","qsf"
"ces_2021","cps21_two_spirit","False","False","complete","3","3","","qsf"
"ces_2021","pes21_turnout2021","False","True","complete","8","8","","qsf"
"ces_2021","pes21_notvotereason1","False","False","complete","10","10","","qsf"
"ces_2021","pes21_howvote","False","True","complete","8","8","","qsf"
"ces_2021","pes21_votingsafe","False","False","complete","6","6","","qsf"
"ces_2021","pes_maileasy","False","False","complete","6","6","","qsf"
"ces_2021","Q145","False","False","complete","6","6","","qsf"
"ces_2021","pes21_votechoice2021","False","False","complete","9","9","","qsf"
"ces_2021","pes21_resason_chose","False","False","complete","6","6","","qsf"
"ces_2021","pes21_when_decide","False","False","complete","5","5","","qsf"
"ces_2021","pes21_pr_votechoice","False","False","complete","9","9","","qsf"
"ces_2021","pes21_dem_sat","True","False","complete","5","5","","qsf"
"ces_2021","pes21_campatt","False","False","complete","4","4","","qsf"
"ces_2021","pes21_contact1","False","True","complete","3","3","","qsf"
"ces_2021","pes21_formgovt","False","False","complete","3","3","","qsf"
"ces_2021","pes21_keepromises","False","False","complete","6","6","","qsf"
"ces_2021","pes21_paymed","False","False","complete","6","6","","qsf"
"ces_2021","pes21_senate","False","False","complete","6","6","","qsf"
"ces_2021","pes21_losetouch","False","False","complete","6","6","","qsf"
"ces_2021","pes21_hatespeech","False","False","complete","6","6","","qsf"
"ces_2021","pes21_envirojob","False","False","complete","6","6","","qsf"
"ces_2021","pes21_govtcare","False","False","complete","6","6","","qsf"
"ces_2021","pes21_famvalues","False","False","complete","6","6","","qsf"
"ces_2021","pes21_bilingualism","False","False","complete","6","6","","qsf"
"ces_2021","pes21_equalrights","False","False","complete","6","6","","qsf"
"ces_2021","pes21_fitin","False","False","complete","6","6","","qsf"
"ces_2021","pes21_immigjobs","False","False","complete","6","6","","qsf"
"ces_2021","pes21_ab_favors","False","False","complete","6","6","","qsf"
"ces_2021","pes21_ab_deserve","False","False","complete","6","6","","qsf"
"ces_2021","pes21_ab_col","False","False","complete","6","6","","qsf"
"ces_2021","pes21_tieus","False","False","complete","6","6","","qsf"
"ces_2021","pes21_tiechina","False","False","complete","6","6","","qsf"
"ces_2021","pes21_ethid_1","False","False","complete","5","5","","qsf"
"ces_2021","pes21_ethid_2","False","False","complete","5","5","","qsf"
"ces_2021","pes21_ethid_3","False","False","complete","5","5","","qsf"
"ces_2021","pes21_can_id_1","False","False","complete","5","5","","qsf"
"ces_2021","pes21_can_id_2","True","False","complete","5","5","","qsf"
"ces_2021","pes21_can_id_3","False","False","complete","5","5","","qsf"
"ces_2021","pes21_can_id_4","False","False","complete","5","5","","qsf"
"ces_2021","pes21_can_id_5","False","False","complete","5","5","","qsf"
"ces_2021","pes21_can_id_6","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst1_1","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst1_2","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst1_3","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst1_4","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst2_1","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst2_2","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst2_3","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst2_4","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst2_5","False","False","complete","5","5","","qsf"
"ces_2021","pes21_conf_inst2_6","False","False","complete","5","5","","qsf"
"ces_2021","pes21_emb_none","False","False","complete","6","6","","qsf"
"ces_2021","pes21_internetvote1","False","False","complete","6","6","","qsf"
"ces_2021","pes21_internetvote2","False","False","complete","5","5","","qsf"
"ces_2021","pes21_foreign","False","False","complete","5","5","","qsf"
"ces_2021","pes21_emb_satif","False","False","complete","5","5","","qsf"
"ces_2021","pes21_emb8","False","False","complete","5","5","","qsf"
"ces_2021","pes21_internetregis","False","False","complete","5","5","","qsf"
"ces_2021","pes21_internetrisk1","False","False","complete","3","3","","qsf"
"ces_2021","pes21_internetrisk2","False","False","complete","3","3","","qsf"
"ces_2021","pes21_emb_register2","False","True","complete","3","3","","qsf"
"ces_2021","pes21_emb_reg_how","False","True","complete","5","5","","qsf"
"ces_2021","pes21_emb_register3","False","False","complete","6","6","","qsf"
"ces_2021","pes21_emb_info","False","False","complete","6","6","","qsf"
"ces_2021","pes21_embsatisfy","False","False","missing","5","0","1,2,3,4,5",""
"ces_2021","pes21_discfam","False","False","complete","5","5","","qsf"
"ces_2021","pes21_partic1_1","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic1_2","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic1_3","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic1_4","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic2_1","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic2_2","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic2_3","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic2_4","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic3_1","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic3_2","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic3_3","False","True","complete","5","5","","qsf"
"ces_2021","pes21_partic3_4","False","True","complete","5","5","","qsf"
"ces_2021","pes21_womenparl","False","False","complete","6","6","","qsf"
"ces_2021","pes21_populism_2","False","False","complete","6","6","","qsf"
"ces_2021","pes21_populism_3","False","False","complete","6","6","","qsf"
"ces_2021","pes21_populism_4","False","False","complete","6","6","","qsf"
"ces_2021","pes21_populism_6","False","False","complete","6","6","","qsf"
"ces_2021","pes21_populism_7","False","False","complete","6","6","","qsf"
"ces_2021","pes21_populism_8","False","False","complete","6","6","","qsf"
"ces_2021","pes21_donerm","False","False","complete","6","6","","qsf"
"ces_2021","pes21_donew","False","False","complete","6","6","","qsf"
"ces_2021","pes21_donegl","False","False","complete","6","6","","qsf"
"ces_2021","pes21_doneqc","False","False","complete","6","6","","qsf"
"ces_2021","pes21_abort2","True","False","complete","4","4","","qsf"
"ces_2021","pes21_conversion_the","False","False","complete","3","3","","qsf"
"ces_2021","pes21_trade","False","False","complete","6","6","","qsf"
"ces_2021","pes21_privjobs","True","False","complete","6","6","","qsf"
"ces_2021","pes21_blame","False","False","complete","6","6","","qsf"
"ces_2021","pes21_stdofliving","False","False","complete","3","3","","qsf"
"ces_2021","pes21_trust","False","False","complete","3","3","","qsf"
"ces_2021","pes21_inequal","False","False","complete","6","6","","qsf"
"ces_2021","pes21_gap","False","False","complete","6","6","","qsf"
"ces_2021","pes21_prov_treatment","False","False","complete","4","4","","qsf"
"ces_2021","pes21_provfed","False","False","complete","3","3","","qsf"
"ces_2021","pes21_hostile2","False","False","complete","6","6","","qsf"
"ces_2021","pes21_hostile4","False","False","complete","6","6","","qsf"
"ces_2021","pes21_pos_carbon","False","False","complete","6","6","","qsf"
"ces_2021","pes21_pos_energy","False","False","complete","6","6","","qsf"
"ces_2021","pes21_cc1","False","False","complete","3","3","","qsf"
"ces_2021","pes21_cc2","False","False","complete","4","4","","qsf"
"ces_2021","pes21_pidtrad","False","False","complete","9","9","","qsf"
"ces_2021","pes21_langQC","False","False","complete","3","3","","qsf"
"ces_2021","pes21_cultureQC","True","False","complete","3","3","","qsf"
"ces_2021","pes21_qclang","False","False","complete","4","4","","qsf"
"ces_2021","pes21_qcsol","False","False","complete","4","4","","qsf"
"ces_2021","pes21_newerlife","False","False","complete","6","6","","qsf"
"ces_2021","pes21_cognition","False","False","complete","6","6","","qsf"
"ces_2021","pes21_phealth","False","False","complete","5","5","","qsf"
"ces_2021","pes21_mhealth","False","False","complete","5","5","","qsf"
"ces_2021","pes21_service_freq","False","False","complete","7","7","","qsf"
"ces_2021","pes21_follow_pol","False","False","complete","5","5","","qsf"
"ces_2025","cps25_citizenship","False","False","complete","3","3","","codebook"
"ces_2025","cps25_demsat","False","False","complete","5","5","","codebook"
"ces_2025","cps25_imp_iss_party","False","False","complete","8","8","","codebook"
"ces_2025","cps25_v_likely","False","False","complete","7","7","","codebook"
"ces_2025","cps25_v_likely_pr","False","False","complete","5","5","","codebook"
"ces_2025","cps25_howvote1","False","False","complete","6","6","","codebook"
"ces_2025","cps25_howvote2","False","True","complete","4","4","","codebook"
"ces_2025","cps25_howvote3","False","False","complete","6","6","","codebook"
"ces_2025","cps25_votechoice","False","False","complete","8","8","","codebook"
"ces_2025","cps25_votechoice_pr","False","False","complete","8","8","","codebook"
"ces_2025","cps25_vote_unlikely","False","False","complete","8","8","","codebook"
"ces_2025","cps25_vote_unlike_pr","False","False","complete","8","8","","codebook"
"ces_2025","cps25_v_advance","False","False","complete","8","8","","codebook"
"ces_2025","cps25_fed_gov_sat","False","False","complete","5","5","","codebook"
"ces_2025","cps25_fed_gov_sat_2","False","False","complete","5","5","","codebook"
"ces_2025","cps25_lead_int_1","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_int_2","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_int_3","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_int_4","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_strong_1","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_strong_2","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_strong_3","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_strong_4","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_trust_1","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_trust_2","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_trust_3","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_trust_4","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_cares_1","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_cares_2","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_cares_3","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lead_cares_4","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_educ","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_env","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_defence","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_imm_min","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_rec_indi","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_afford_h","False","False","complete","4","4","","codebook"
"ces_2025","cps25_spend_nation_c","False","False","complete","4","4","","codebook"
"ces_2025","cps25_big_issue","False","False","complete","6","6","","codebook"
"ces_2025","cps25_big_issue_gov","False","False","complete","4","4","","codebook"
"ces_2025","cps25_pos_mailtrust","False","False","complete","6","6","","codebook"
"ces_2025","cps25_pos_life","False","False","complete","6","6","","codebook"
"ces_2025","cps25_pos_carbon","False","False","complete","6","6","","codebook"
"ces_2025","cps25_pos_energy","False","False","complete","6","6","","codebook"
"ces_2025","cps25_pos_jobs","False","False","complete","6","6","","codebook"
"ces_2025","cps25_pos_trade","False","False","complete","6","6","","codebook"
"ces_2025","cps25_student_protes","False","False","complete","6","6","","codebook"
"ces_2025","cps25_safe_injection","False","False","complete","6","6","","codebook"
"ces_2025","cps25_econ_retro","False","False","complete","5","5","","codebook"
"ces_2025","cps25_econ_fed_bette","False","False","complete","4","4","","codebook"
"ces_2025","cps25_issue_handle_1","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_2","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_3","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_4","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_5","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_6","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_7","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_9","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_8","False","False","complete","6","6","","codebook"
"ces_2025","cps25_issue_handle_10","False","False","complete","6","6","","codebook"
"ces_2025","cps25_outcome_most","False","False","complete","8","8","","codebook"
"ces_2025","cps25_outcome_least","False","False","complete","8","8","","codebook"
"ces_2025","cps25_minority_gov","False","False","complete","4","4","","codebook"
"ces_2025","cps25_imm","False","False","complete","4","4","","codebook"
"ces_2025","cps25_refugees","False","False","complete","4","4","","codebook"
"ces_2025","cps25_temp_foreign","False","False","complete","4","4","","codebook"
"ces_2025","cps25_inter_students","False","False","complete","4","4","","codebook"
"ces_2025","cps25_lib_promises","False","False","complete","6","6","","codebook"
"ces_2025","cps25_govt_confusing","False","False","complete","5","5","","codebook"
"ces_2025","cps25_govt_say","False","False","complete","5","5","","codebook"
"ces_2025","cps25_news_cons","False","False","complete","7","7","","codebook"
"ces_2025","cps25_volunteer","False","True","complete","5","5","","codebook"
"ces_2025","cps25_duty_choice","False","False","complete","3","3","","codebook"
"ces_2025","cps25_duty_choice_r","False","False","complete","3","3","","codebook"
"ces_2025","cps25_quebec_sov","False","False","complete","6","6","","codebook"
"ces_2025","cps25_own_fin_retro","False","False","complete","4","4","","codebook"
"ces_2025","cps25_ownfinanc_fed","False","False","complete","4","4","","codebook"
"ces_2025","cps25_own_fin_future","True","False","complete","4","4","","codebook"
"ces_2025","cps25_groupdiscrim_1","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_2","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_3","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_4","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_5","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_6","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_7","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_8","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_9","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_10","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_groupdiscrim_11","False","False","wording_only","6","5","5","codebook"
"ces_2025","cps25_fed_id","False","False","complete","9","9","","codebook"
"ces_2025","cps25_prov_id","False","False","complete","16","16","","codebook"
"ces_2025","cps25_foreign_pol_protect","False","False","wording_only","4","0","1,2,3,5","codebook"
"ces_2025","cps25_foreign_pol_support","False","False","wording_only","4","0","1,2,3,5","codebook"
"ces_2025","cps25_foreign_pol_provide","False","False","wording_only","4","0","1,2,3,5","codebook"
"ces_2025","cps25_foreign_pol_increase","False","False","wording_only","4","0","1,2,3,5","codebook"
"ces_2025","cps25_modern_racism_1","False","False","wording_only","8","0","1,2,3,4,5,6,7,8","codebook"
"ces_2025","cps25_modern_racism_2","False","False","wording_only","8","0","1,2,3,4,5,6,7,8","codebook"
"ces_2025","cps25_modern_racism_3","False","False","wording_only","8","0","1,2,3,4,5,6,7,8","codebook"
"ces_2025","cps25_turnout_2021","False","True","complete","4","4","","codebook"
"ces_2025","cps25_vote_2021","False","False","complete","7","7","","codebook"
"ces_2025","cps25_debate_fr","False","True","complete","3","3","","codebook"
"ces_2025","cps25_debate_en","False","True","complete","3","3","","codebook"
"ces_2025","cps25_tarrifs_1","True","False","complete","5","5","","codebook"
"ces_2025","cps25_tarrifs_2","False","False","complete","5","5","","codebook"
"ces_2025","cps25_resident_2e","True","False","complete","5","5","","codebook"
"ces_2025","cps25_resident_2f","True","False","complete","5","5","","codebook"
"ces_2025","cps25_rel_imp","False","False","complete","5","5","","codebook"
"ces_2025","cps25_two_spirit","False","False","complete","3","3","","codebook"
"ces_2025","cps25_sector","False","False","complete","4","4","","codebook"
"ces_2025","cps25_rent_security","True","False","complete","5","5","","codebook"
"ces_2025","pes25_turnout2025","False","True","complete","8","8","","codebook"
"ces_2025","pes25_notvotereason1","False","False","complete","9","9","","codebook"
"ces_2025","pes25_howvote","False","True","complete","8","8","","codebook"
"ces_2025","pes25_votechoice2025","False","False","complete","9","9","","codebook"
"ces_2025","pes25_resason_chose","False","False","complete","6","6","","codebook"
"ces_2025","pes25_when_decide","False","False","complete","5","5","","codebook"
"ces_2025","pes25_pr_votechoice","False","False","complete","9","9","","codebook"
"ces_2025","pes25_dem_sat","False","False","complete","5","5","","codebook"
"ces_2025","pes25_contact1","False","True","complete","3","3","","codebook"
"ces_2025","pes25_mandate","False","False","complete","3","3","","codebook"
"ces_2025","pes25_formgovt","False","False","complete","3","3","","codebook"
"ces_2025","pes25_keepromises","False","False","complete","6","6","","codebook"
"ces_2025","pes25_paymed","False","False","complete","6","6","","codebook"
"ces_2025","pes25_losetouch","False","False","complete","6","6","","codebook"
"ces_2025","pes25_hatespeech","False","False","complete","6","6","","codebook"
"ces_2025","pes25_poorlyinformed","False","False","complete","6","6","","codebook"
"ces_2025","pes25_ignorecourt","False","False","complete","6","6","","codebook"
"ces_2025","pes25_bendlaw","False","False","complete","6","6","","codebook"
"ces_2025","pes25_womenhome","False","False","complete","6","6","","codebook"
"ces_2025","pes25_famvalues","False","False","complete","6","6","","codebook"
"ces_2025","pes25_pollie","False","False","complete","6","6","","codebook"
"ces_2025","pes25_bilingualism","False","False","complete","6","6","","codebook"
"ces_2025","pes25_equalrights","False","False","complete","6","6","","codebook"
"ces_2025","pes25_fitin","False","False","complete","6","6","","codebook"
"ces_2025","pes25_immigjobs","False","False","complete","6","6","","codebook"
"ces_2025","pes25_nativism5","False","False","complete","6","6","","codebook"
"ces_2025","pes25_indig_favors","True","False","complete","6","6","","codebook"
"ces_2025","pes25_indig_deserve","False","False","complete","6","6","","codebook"
"ces_2025","pes25_indig_col","False","False","complete","6","6","","codebook"
"ces_2025","pes25_govteff","False","False","complete","6","6","","codebook"
"ces_2025","pes25_tieus","False","False","complete","6","6","","codebook"
"ces_2025","pes25_tiechina","False","False","complete","6","6","","codebook"
"ces_2025","pes25_tieindia","False","False","complete","6","6","","codebook"
"ces_2025","pes25_tieisrael","False","False","complete","6","6","","codebook"
"ces_2025","pes25_ethid_1","False","False","complete","5","5","","codebook"
"ces_2025","pes25_ethid_2","False","False","complete","5","5","","codebook"
"ces_2025","pes25_ethid_3","False","False","complete","5","5","","codebook"
"ces_2025","pes25_can_id_1","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_can_id_2","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_can_id_3","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_can_id_4","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_can_id_5","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_can_id_6","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_conf_inst1_1","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_conf_inst1_2","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_conf_inst1_3","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_conf_inst1_4","False","False","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_conf_inst2_1","False","False","complete","5","5","","codebook"
"ces_2025","pes25_conf_inst2_2","False","False","complete","5","5","","codebook"
"ces_2025","pes25_conf_inst2_3","False","False","complete","5","5","","codebook"
"ces_2025","pes25_conf_inst2_4","False","False","complete","5","5","","codebook"
"ces_2025","pes25_conf_inst2_5","False","False","complete","5","5","","codebook"
"ces_2025","pes25_conf_inst2_6","False","False","complete","5","5","","codebook"
"ces_2025","pes25_emb_vote16","False","False","complete","6","6","","codebook"
"ces_2025","pes25_internetvote_1","False","False","complete","6","6","","codebook"
"ces_2025","pes25_internetvote_2","False","False","complete","6","6","","codebook"
"ces_2025","pes25_internetvote_3","False","False","complete","6","6","","codebook"
"ces_2025","pes25_internetvote2_1","False","False","complete","5","5","","codebook"
"ces_2025","pes25_internetvote2_2","False","False","complete","5","5","","codebook"
"ces_2025","pes25_internetvote3","False","False","complete","5","5","","codebook"
"ces_2025","pes25_foreign_grid_1","False","False","complete","5","5","","codebook"
"ces_2025","pes25_foreign_grid_2","False","False","complete","5","5","","codebook"
"ces_2025","pes25_emb_satif","False","False","complete","5","5","","codebook"
"ces_2025","pes25_emb8","False","False","complete","5","5","","codebook"
"ces_2025","pes25_emb_prefer_reg","False","False","complete","4","4","","codebook"
"ces_2025","pes25_emb_preferred","False","False","complete","5","5","","codebook"
"ces_2025","pes25_emb_accuracy","False","False","complete","3","3","","codebook"
"ces_2025","pes25_emb_fraud","False","False","complete","5","5","","codebook"
"ces_2025","pes25_ai","True","False","complete","5","5","","codebook"
"ces_2025","pes25_discfam","False","False","complete","5","5","","codebook"
"ces_2025","pes25_partic1_1","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic1_2","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic1_3","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic1_4","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic2_1","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic2_2","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic2_3","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic2_4","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic3_1","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic3_2","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic3_3","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_partic3_4","False","True","wording_only","5","0","1,2,3,4,5","codebook"
"ces_2025","pes25_subj_pid_ind_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_min_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_gay_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_wom_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_ch_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_imm_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_que_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_uni_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_mid_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_wor_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_big_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_wea_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_cat_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_eva_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_mus_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_sik_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_po_p","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_ind_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_min_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_gay_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_wom_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_ch_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_imm_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_que_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_uni_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_mid_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_wor_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_big_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_wea_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_cat_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_eva_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_mus_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_sik_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_subj_pid_po_r","False","False","complete","8","8","","codebook"
"ces_2025","pes25_womenparl","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_1","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_2","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_3","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_4","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_5","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_6","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_7","False","False","complete","6","6","","codebook"
"ces_2025","pes25_populism_8","False","False","complete","6","6","","codebook"
"ces_2025","pes25_sdo1","False","False","complete","6","6","","codebook"
"ces_2025","pes25_sdo2","False","False","complete","6","6","","codebook"
"ces_2025","pes25_sdo3","False","False","complete","6","6","","codebook"
"ces_2025","pes25_sdo4","False","False","complete","6","6","","codebook"
"ces_2025","pes25_donerm","False","False","complete","6","6","","codebook"
"ces_2025","pes25_donew","False","False","complete","6","6","","codebook"
"ces_2025","pes25_donegl","False","False","complete","6","6","","codebook"
"ces_2025","pes25_doneqc","False","False","complete","6","6","","codebook"
"ces_2025","pes25_abort2","False","False","complete","4","4","","codebook"
"ces_2025","pes25_trade","False","False","complete","6","6","","codebook"
"ces_2025","pes25_privjobs","False","False","complete","6","6","","codebook"
"ces_2025","pes25_blame","False","False","complete","6","6","","codebook"
